h0 [SinglePointCrossover,BitFlipMutation] 1956
h1 [SinglePointCrossover,LoopMoveOperator] 1994
h2 [SinglePointCrossover,LocalMoveOperator] 2084
h3 [SinglePointCrossover,SegmentMutation] 1959
h4 [SinglePointCrossover,OppositeMoveOperator] 1983
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1959
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1958
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1945
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2065
h10 [MultiPointsCrossover,BitFlipMutation] 2046
h11 [MultiPointsCrossover,LoopMoveOperator] 1906
h12 [MultiPointsCrossover,LocalMoveOperator] 2070
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 1923
