h0 [SinglePointCrossover,BitFlipMutation] 4010
h1 [SinglePointCrossover,LoopMoveOperator] 4061
h2 [SinglePointCrossover,LocalMoveOperator] 3983
h3 [SinglePointCrossover,SegmentMutation] 4087
h4 [SinglePointCrossover,OppositeMoveOperator] 4049
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4025
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4035
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4075
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4058
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3890
h10 [MultiPointsCrossover,BitFlipMutation] 4000
h11 [MultiPointsCrossover,LoopMoveOperator] 3939
h12 [MultiPointsCrossover,LocalMoveOperator] 4023
h13 [MultiPointsCrossover,SegmentMutation] 4098
h14 [MultiPointsCrossover,OppositeMoveOperator] 3967
