h0 [SinglePointCrossover,BitFlipMutation] 1942
h1 [SinglePointCrossover,LoopMoveOperator] 1939
h2 [SinglePointCrossover,LocalMoveOperator] 2006
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 1911
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1936
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1953
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1905
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2019
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1938
h10 [MultiPointsCrossover,BitFlipMutation] 1938
h11 [MultiPointsCrossover,LoopMoveOperator] 2001
h12 [MultiPointsCrossover,LocalMoveOperator] 2059
h13 [MultiPointsCrossover,SegmentMutation] 1956
h14 [MultiPointsCrossover,OppositeMoveOperator] 2029
