h0 [SinglePointCrossover,BitFlipMutation] 3996
h1 [SinglePointCrossover,LoopMoveOperator] 3989
h2 [SinglePointCrossover,LocalMoveOperator] 4050
h3 [SinglePointCrossover,SegmentMutation] 3956
h4 [SinglePointCrossover,OppositeMoveOperator] 4043
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3983
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3855
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4018
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4006
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4073
h10 [MultiPointsCrossover,BitFlipMutation] 4059
h11 [MultiPointsCrossover,LoopMoveOperator] 4045
h12 [MultiPointsCrossover,LocalMoveOperator] 4000
h13 [MultiPointsCrossover,SegmentMutation] 4112
h14 [MultiPointsCrossover,OppositeMoveOperator] 4015
