h0 [SinglePointCrossover,BitFlipMutation] 3998
h1 [SinglePointCrossover,LoopMoveOperator] 3961
h2 [SinglePointCrossover,LocalMoveOperator] 3896
h3 [SinglePointCrossover,SegmentMutation] 3913
h4 [SinglePointCrossover,OppositeMoveOperator] 3915
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4070
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3931
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3978
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4061
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4017
h10 [MultiPointsCrossover,BitFlipMutation] 3980
h11 [MultiPointsCrossover,LoopMoveOperator] 3900
h12 [MultiPointsCrossover,LocalMoveOperator] 3959
h13 [MultiPointsCrossover,SegmentMutation] 3920
h14 [MultiPointsCrossover,OppositeMoveOperator] 3901
