h0 [SinglePointCrossover,BitFlipMutation] 3945
h1 [SinglePointCrossover,LoopMoveOperator] 4058
h2 [SinglePointCrossover,LocalMoveOperator] 4102
h3 [SinglePointCrossover,SegmentMutation] 4060
h4 [SinglePointCrossover,OppositeMoveOperator] 4056
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3887
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3935
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3927
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3955
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4002
h10 [MultiPointsCrossover,BitFlipMutation] 4021
h11 [MultiPointsCrossover,LoopMoveOperator] 4085
h12 [MultiPointsCrossover,LocalMoveOperator] 3938
h13 [MultiPointsCrossover,SegmentMutation] 4013
h14 [MultiPointsCrossover,OppositeMoveOperator] 4016
