h0 [SinglePointCrossover,BitFlipMutation] 3993
h1 [SinglePointCrossover,LoopMoveOperator] 3998
h2 [SinglePointCrossover,LocalMoveOperator] 4066
h3 [SinglePointCrossover,SegmentMutation] 3951
h4 [SinglePointCrossover,OppositeMoveOperator] 4041
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4024
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3974
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4011
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4038
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4037
h10 [MultiPointsCrossover,BitFlipMutation] 4072
h11 [MultiPointsCrossover,LoopMoveOperator] 3855
h12 [MultiPointsCrossover,LocalMoveOperator] 4022
h13 [MultiPointsCrossover,SegmentMutation] 3865
h14 [MultiPointsCrossover,OppositeMoveOperator] 4053
