h0 [SinglePointCrossover,BitFlipMutation] 3913
h1 [SinglePointCrossover,LoopMoveOperator] 3953
h2 [SinglePointCrossover,LocalMoveOperator] 3897
h3 [SinglePointCrossover,SegmentMutation] 3993
h4 [SinglePointCrossover,OppositeMoveOperator] 3995
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4116
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4047
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3996
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3994
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3954
h10 [MultiPointsCrossover,BitFlipMutation] 4055
h11 [MultiPointsCrossover,LoopMoveOperator] 3966
h12 [MultiPointsCrossover,LocalMoveOperator] 4078
h13 [MultiPointsCrossover,SegmentMutation] 4008
h14 [MultiPointsCrossover,OppositeMoveOperator] 4035
