h0 [SinglePointCrossover,BitFlipMutation] 2059
h1 [SinglePointCrossover,LoopMoveOperator] 2027
h2 [SinglePointCrossover,LocalMoveOperator] 2042
h3 [SinglePointCrossover,SegmentMutation] 2045
h4 [SinglePointCrossover,OppositeMoveOperator] 1938
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1982
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1918
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1940
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1934
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2030
h10 [MultiPointsCrossover,BitFlipMutation] 1950
h11 [MultiPointsCrossover,LoopMoveOperator] 1967
h12 [MultiPointsCrossover,LocalMoveOperator] 1933
h13 [MultiPointsCrossover,SegmentMutation] 2025
h14 [MultiPointsCrossover,OppositeMoveOperator] 2010
