h0 [SinglePointCrossover,BitFlipMutation] 1965
h1 [SinglePointCrossover,LoopMoveOperator] 1979
h2 [SinglePointCrossover,LocalMoveOperator] 2000
h3 [SinglePointCrossover,SegmentMutation] 1945
h4 [SinglePointCrossover,OppositeMoveOperator] 1918
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1950
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1868
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1965
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2024
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1918
h10 [MultiPointsCrossover,BitFlipMutation] 1992
h11 [MultiPointsCrossover,LoopMoveOperator] 2042
h12 [MultiPointsCrossover,LocalMoveOperator] 1921
h13 [MultiPointsCrossover,SegmentMutation] 1978
h14 [MultiPointsCrossover,OppositeMoveOperator] 2035
