h0 [SinglePointCrossover,BitFlipMutation] 1934
h1 [SinglePointCrossover,LoopMoveOperator] 1970
h2 [SinglePointCrossover,LocalMoveOperator] 1928
h3 [SinglePointCrossover,SegmentMutation] 1981
h4 [SinglePointCrossover,OppositeMoveOperator] 1999
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1993
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1936
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2050
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1948
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2069
h10 [MultiPointsCrossover,BitFlipMutation] 2058
h11 [MultiPointsCrossover,LoopMoveOperator] 1970
h12 [MultiPointsCrossover,LocalMoveOperator] 1898
h13 [MultiPointsCrossover,SegmentMutation] 2038
h14 [MultiPointsCrossover,OppositeMoveOperator] 2028
