h0 [SinglePointCrossover,BitFlipMutation] 3986
h1 [SinglePointCrossover,LoopMoveOperator] 4168
h2 [SinglePointCrossover,LocalMoveOperator] 4032
h3 [SinglePointCrossover,SegmentMutation] 4011
h4 [SinglePointCrossover,OppositeMoveOperator] 3998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3983
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4044
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4016
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3993
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3983
h10 [MultiPointsCrossover,BitFlipMutation] 3911
h11 [MultiPointsCrossover,LoopMoveOperator] 3956
h12 [MultiPointsCrossover,LocalMoveOperator] 3897
h13 [MultiPointsCrossover,SegmentMutation] 4062
h14 [MultiPointsCrossover,OppositeMoveOperator] 3960
