h0 [SinglePointCrossover,BitFlipMutation] 3898
h1 [SinglePointCrossover,LoopMoveOperator] 3964
h2 [SinglePointCrossover,LocalMoveOperator] 3999
h3 [SinglePointCrossover,SegmentMutation] 3956
h4 [SinglePointCrossover,OppositeMoveOperator] 3983
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4025
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3943
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3930
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3957
h10 [MultiPointsCrossover,BitFlipMutation] 3979
h11 [MultiPointsCrossover,LoopMoveOperator] 4020
h12 [MultiPointsCrossover,LocalMoveOperator] 3991
h13 [MultiPointsCrossover,SegmentMutation] 3844
h14 [MultiPointsCrossover,OppositeMoveOperator] 3891
