h0 [SinglePointCrossover,BitFlipMutation] 1963
h1 [SinglePointCrossover,LoopMoveOperator] 1965
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 1967
h4 [SinglePointCrossover,OppositeMoveOperator] 1956
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1988
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1981
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1953
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1886
h10 [MultiPointsCrossover,BitFlipMutation] 2039
h11 [MultiPointsCrossover,LoopMoveOperator] 2091
h12 [MultiPointsCrossover,LocalMoveOperator] 1967
h13 [MultiPointsCrossover,SegmentMutation] 2007
h14 [MultiPointsCrossover,OppositeMoveOperator] 1997
