h0 [SinglePointCrossover,BitFlipMutation] 3997
h1 [SinglePointCrossover,LoopMoveOperator] 3926
h2 [SinglePointCrossover,LocalMoveOperator] 3992
h3 [SinglePointCrossover,SegmentMutation] 4071
h4 [SinglePointCrossover,OppositeMoveOperator] 3996
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3985
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4000
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3945
h10 [MultiPointsCrossover,BitFlipMutation] 4007
h11 [MultiPointsCrossover,LoopMoveOperator] 4076
h12 [MultiPointsCrossover,LocalMoveOperator] 4073
h13 [MultiPointsCrossover,SegmentMutation] 3983
h14 [MultiPointsCrossover,OppositeMoveOperator] 3986
