h0 [SinglePointCrossover,BitFlipMutation] 1967
h1 [SinglePointCrossover,LoopMoveOperator] 1983
h2 [SinglePointCrossover,LocalMoveOperator] 2005
h3 [SinglePointCrossover,SegmentMutation] 1990
h4 [SinglePointCrossover,OppositeMoveOperator] 1983
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2008
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1984
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1973
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2014
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1940
h10 [MultiPointsCrossover,BitFlipMutation] 2048
h11 [MultiPointsCrossover,LoopMoveOperator] 1934
h12 [MultiPointsCrossover,LocalMoveOperator] 1977
h13 [MultiPointsCrossover,SegmentMutation] 1910
h14 [MultiPointsCrossover,OppositeMoveOperator] 2034
