h0 [SinglePointCrossover,BitFlipMutation] 4002
h1 [SinglePointCrossover,LoopMoveOperator] 3962
h2 [SinglePointCrossover,LocalMoveOperator] 4019
h3 [SinglePointCrossover,SegmentMutation] 3971
h4 [SinglePointCrossover,OppositeMoveOperator] 3985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4088
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4030
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3945
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3964
h10 [MultiPointsCrossover,BitFlipMutation] 3955
h11 [MultiPointsCrossover,LoopMoveOperator] 3893
h12 [MultiPointsCrossover,LocalMoveOperator] 4148
h13 [MultiPointsCrossover,SegmentMutation] 4061
h14 [MultiPointsCrossover,OppositeMoveOperator] 3978
