h0 [SinglePointCrossover,BitFlipMutation] 1968
h1 [SinglePointCrossover,LoopMoveOperator] 1935
h2 [SinglePointCrossover,LocalMoveOperator] 1976
h3 [SinglePointCrossover,SegmentMutation] 2004
h4 [SinglePointCrossover,OppositeMoveOperator] 2050
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1944
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2088
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2043
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1985
h11 [MultiPointsCrossover,LoopMoveOperator] 1936
h12 [MultiPointsCrossover,LocalMoveOperator] 1985
h13 [MultiPointsCrossover,SegmentMutation] 1927
h14 [MultiPointsCrossover,OppositeMoveOperator] 2005
