h0 [SinglePointCrossover,BitFlipMutation] 3892
h1 [SinglePointCrossover,LoopMoveOperator] 3950
h2 [SinglePointCrossover,LocalMoveOperator] 4003
h3 [SinglePointCrossover,SegmentMutation] 4036
h4 [SinglePointCrossover,OppositeMoveOperator] 3913
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3964
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4020
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3991
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4026
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4101
h10 [MultiPointsCrossover,BitFlipMutation] 4039
h11 [MultiPointsCrossover,LoopMoveOperator] 4053
h12 [MultiPointsCrossover,LocalMoveOperator] 4072
h13 [MultiPointsCrossover,SegmentMutation] 4045
h14 [MultiPointsCrossover,OppositeMoveOperator] 3895
