h0 [SinglePointCrossover,BitFlipMutation] 1930
h1 [SinglePointCrossover,LoopMoveOperator] 1982
h2 [SinglePointCrossover,LocalMoveOperator] 2017
h3 [SinglePointCrossover,SegmentMutation] 1916
h4 [SinglePointCrossover,OppositeMoveOperator] 1973
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1947
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1900
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2000
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2063
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1997
h10 [MultiPointsCrossover,BitFlipMutation] 2008
h11 [MultiPointsCrossover,LoopMoveOperator] 1988
h12 [MultiPointsCrossover,LocalMoveOperator] 2024
h13 [MultiPointsCrossover,SegmentMutation] 1941
h14 [MultiPointsCrossover,OppositeMoveOperator] 2014
