h0 [SinglePointCrossover,BitFlipMutation] 2009
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 1933
h3 [SinglePointCrossover,SegmentMutation] 2026
h4 [SinglePointCrossover,OppositeMoveOperator] 2019
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1979
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1928
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1972
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2046
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1949
h10 [MultiPointsCrossover,BitFlipMutation] 1961
h11 [MultiPointsCrossover,LoopMoveOperator] 2022
h12 [MultiPointsCrossover,LocalMoveOperator] 1959
h13 [MultiPointsCrossover,SegmentMutation] 1993
h14 [MultiPointsCrossover,OppositeMoveOperator] 1958
