h0 [SinglePointCrossover,BitFlipMutation] 4011
h1 [SinglePointCrossover,LoopMoveOperator] 3958
h2 [SinglePointCrossover,LocalMoveOperator] 3953
h3 [SinglePointCrossover,SegmentMutation] 3950
h4 [SinglePointCrossover,OppositeMoveOperator] 3994
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3966
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4025
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3930
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3935
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3969
h10 [MultiPointsCrossover,BitFlipMutation] 3944
h11 [MultiPointsCrossover,LoopMoveOperator] 3822
h12 [MultiPointsCrossover,LocalMoveOperator] 4035
h13 [MultiPointsCrossover,SegmentMutation] 3877
h14 [MultiPointsCrossover,OppositeMoveOperator] 4031
