h0 [SinglePointCrossover,BitFlipMutation] 3978
h1 [SinglePointCrossover,LoopMoveOperator] 4019
h2 [SinglePointCrossover,LocalMoveOperator] 3995
h3 [SinglePointCrossover,SegmentMutation] 3999
h4 [SinglePointCrossover,OppositeMoveOperator] 4094
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3977
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3923
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3931
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3957
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4044
h10 [MultiPointsCrossover,BitFlipMutation] 3983
h11 [MultiPointsCrossover,LoopMoveOperator] 4074
h12 [MultiPointsCrossover,LocalMoveOperator] 3998
h13 [MultiPointsCrossover,SegmentMutation] 3932
h14 [MultiPointsCrossover,OppositeMoveOperator] 4096
