h0 [SinglePointCrossover,BitFlipMutation] 4157
h1 [SinglePointCrossover,LoopMoveOperator] 3942
h2 [SinglePointCrossover,LocalMoveOperator] 4076
h3 [SinglePointCrossover,SegmentMutation] 3993
h4 [SinglePointCrossover,OppositeMoveOperator] 4048
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3979
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4051
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3976
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4008
h10 [MultiPointsCrossover,BitFlipMutation] 3934
h11 [MultiPointsCrossover,LoopMoveOperator] 4066
h12 [MultiPointsCrossover,LocalMoveOperator] 3955
h13 [MultiPointsCrossover,SegmentMutation] 4031
h14 [MultiPointsCrossover,OppositeMoveOperator] 3995
