h0 [SinglePointCrossover,BitFlipMutation] 3913
h1 [SinglePointCrossover,LoopMoveOperator] 3955
h2 [SinglePointCrossover,LocalMoveOperator] 3907
h3 [SinglePointCrossover,SegmentMutation] 3885
h4 [SinglePointCrossover,OppositeMoveOperator] 4019
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4051
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3946
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3851
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3921
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4020
h10 [MultiPointsCrossover,BitFlipMutation] 4025
h11 [MultiPointsCrossover,LoopMoveOperator] 4019
h12 [MultiPointsCrossover,LocalMoveOperator] 3980
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 3932
