h0 [SinglePointCrossover,BitFlipMutation] 3827
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 4041
h3 [SinglePointCrossover,SegmentMutation] 3964
h4 [SinglePointCrossover,OppositeMoveOperator] 3912
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4064
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4006
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4126
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4002
h10 [MultiPointsCrossover,BitFlipMutation] 4084
h11 [MultiPointsCrossover,LoopMoveOperator] 4047
h12 [MultiPointsCrossover,LocalMoveOperator] 4001
h13 [MultiPointsCrossover,SegmentMutation] 3988
h14 [MultiPointsCrossover,OppositeMoveOperator] 3966
