h0 [SinglePointCrossover,BitFlipMutation] 4220
h1 [SinglePointCrossover,LoopMoveOperator] 3881
h2 [SinglePointCrossover,LocalMoveOperator] 4136
h3 [SinglePointCrossover,SegmentMutation] 4011
h4 [SinglePointCrossover,OppositeMoveOperator] 3884
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4093
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3917
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3965
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3953
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3974
h10 [MultiPointsCrossover,BitFlipMutation] 4041
h11 [MultiPointsCrossover,LoopMoveOperator] 3980
h12 [MultiPointsCrossover,LocalMoveOperator] 3989
h13 [MultiPointsCrossover,SegmentMutation] 3993
h14 [MultiPointsCrossover,OppositeMoveOperator] 3963
