h0 [SinglePointCrossover,BitFlipMutation] 2002
h1 [SinglePointCrossover,LoopMoveOperator] 2021
h2 [SinglePointCrossover,LocalMoveOperator] 1986
h3 [SinglePointCrossover,SegmentMutation] 2052
h4 [SinglePointCrossover,OppositeMoveOperator] 1948
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1986
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1971
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1935
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1965
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1937
h10 [MultiPointsCrossover,BitFlipMutation] 1943
h11 [MultiPointsCrossover,LoopMoveOperator] 1987
h12 [MultiPointsCrossover,LocalMoveOperator] 1997
h13 [MultiPointsCrossover,SegmentMutation] 1979
h14 [MultiPointsCrossover,OppositeMoveOperator] 2091
