h0 [SinglePointCrossover,BitFlipMutation] 4006
h1 [SinglePointCrossover,LoopMoveOperator] 4085
h2 [SinglePointCrossover,LocalMoveOperator] 3835
h3 [SinglePointCrossover,SegmentMutation] 3963
h4 [SinglePointCrossover,OppositeMoveOperator] 4005
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4007
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4090
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4078
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3978
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4059
h10 [MultiPointsCrossover,BitFlipMutation] 4020
h11 [MultiPointsCrossover,LoopMoveOperator] 3903
h12 [MultiPointsCrossover,LocalMoveOperator] 3986
h13 [MultiPointsCrossover,SegmentMutation] 4014
h14 [MultiPointsCrossover,OppositeMoveOperator] 3971
