h0 [SinglePointCrossover,BitFlipMutation] 4005
h1 [SinglePointCrossover,LoopMoveOperator] 4011
h2 [SinglePointCrossover,LocalMoveOperator] 3937
h3 [SinglePointCrossover,SegmentMutation] 4054
h4 [SinglePointCrossover,OppositeMoveOperator] 3970
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3929
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3972
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3980
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3963
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4059
h10 [MultiPointsCrossover,BitFlipMutation] 3948
h11 [MultiPointsCrossover,LoopMoveOperator] 3991
h12 [MultiPointsCrossover,LocalMoveOperator] 4044
h13 [MultiPointsCrossover,SegmentMutation] 4051
h14 [MultiPointsCrossover,OppositeMoveOperator] 4086
