h0 [SinglePointCrossover,BitFlipMutation] 1931
h1 [SinglePointCrossover,LoopMoveOperator] 1927
h2 [SinglePointCrossover,LocalMoveOperator] 1979
h3 [SinglePointCrossover,SegmentMutation] 2035
h4 [SinglePointCrossover,OppositeMoveOperator] 2006
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1978
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1958
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1938
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1933
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1985
h10 [MultiPointsCrossover,BitFlipMutation] 2029
h11 [MultiPointsCrossover,LoopMoveOperator] 2005
h12 [MultiPointsCrossover,LocalMoveOperator] 1937
h13 [MultiPointsCrossover,SegmentMutation] 2086
h14 [MultiPointsCrossover,OppositeMoveOperator] 2023
