h0 [SinglePointCrossover,BitFlipMutation] 3993
h1 [SinglePointCrossover,LoopMoveOperator] 3986
h2 [SinglePointCrossover,LocalMoveOperator] 3972
h3 [SinglePointCrossover,SegmentMutation] 4052
h4 [SinglePointCrossover,OppositeMoveOperator] 4074
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4039
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4029
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4015
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4019
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3965
h10 [MultiPointsCrossover,BitFlipMutation] 4054
h11 [MultiPointsCrossover,LoopMoveOperator] 4117
h12 [MultiPointsCrossover,LocalMoveOperator] 3919
h13 [MultiPointsCrossover,SegmentMutation] 4033
h14 [MultiPointsCrossover,OppositeMoveOperator] 4033
