h0 [SinglePointCrossover,BitFlipMutation] 1920
h1 [SinglePointCrossover,LoopMoveOperator] 2045
h2 [SinglePointCrossover,LocalMoveOperator] 1991
h3 [SinglePointCrossover,SegmentMutation] 1849
h4 [SinglePointCrossover,OppositeMoveOperator] 1955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2070
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1980
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2052
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2009
h10 [MultiPointsCrossover,BitFlipMutation] 2021
h11 [MultiPointsCrossover,LoopMoveOperator] 1988
h12 [MultiPointsCrossover,LocalMoveOperator] 1910
h13 [MultiPointsCrossover,SegmentMutation] 1932
h14 [MultiPointsCrossover,OppositeMoveOperator] 2005
