h0 [SinglePointCrossover,BitFlipMutation] 4001
h1 [SinglePointCrossover,LoopMoveOperator] 3939
h2 [SinglePointCrossover,LocalMoveOperator] 3891
h3 [SinglePointCrossover,SegmentMutation] 4026
h4 [SinglePointCrossover,OppositeMoveOperator] 4094
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4027
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4033
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4007
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3954
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4018
h10 [MultiPointsCrossover,BitFlipMutation] 3907
h11 [MultiPointsCrossover,LoopMoveOperator] 4038
h12 [MultiPointsCrossover,LocalMoveOperator] 4075
h13 [MultiPointsCrossover,SegmentMutation] 3983
h14 [MultiPointsCrossover,OppositeMoveOperator] 4007
