h0 [SinglePointCrossover,BitFlipMutation] 4086
h1 [SinglePointCrossover,LoopMoveOperator] 3985
h2 [SinglePointCrossover,LocalMoveOperator] 3888
h3 [SinglePointCrossover,SegmentMutation] 4106
h4 [SinglePointCrossover,OppositeMoveOperator] 4107
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4059
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4090
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3944
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3920
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3916
h10 [MultiPointsCrossover,BitFlipMutation] 3906
h11 [MultiPointsCrossover,LoopMoveOperator] 3914
h12 [MultiPointsCrossover,LocalMoveOperator] 4013
h13 [MultiPointsCrossover,SegmentMutation] 4013
h14 [MultiPointsCrossover,OppositeMoveOperator] 4053
