h0 [SinglePointCrossover,BitFlipMutation] 2040
h1 [SinglePointCrossover,LoopMoveOperator] 2040
h2 [SinglePointCrossover,LocalMoveOperator] 1949
h3 [SinglePointCrossover,SegmentMutation] 1987
h4 [SinglePointCrossover,OppositeMoveOperator] 1937
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2015
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1948
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1914
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1983
h10 [MultiPointsCrossover,BitFlipMutation] 1952
h11 [MultiPointsCrossover,LoopMoveOperator] 2067
h12 [MultiPointsCrossover,LocalMoveOperator] 1965
h13 [MultiPointsCrossover,SegmentMutation] 2023
h14 [MultiPointsCrossover,OppositeMoveOperator] 1959
