h0 [SinglePointCrossover,BitFlipMutation] 3973
h1 [SinglePointCrossover,LoopMoveOperator] 4036
h2 [SinglePointCrossover,LocalMoveOperator] 4009
h3 [SinglePointCrossover,SegmentMutation] 4081
h4 [SinglePointCrossover,OppositeMoveOperator] 4029
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4004
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3912
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4023
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3943
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3983
h10 [MultiPointsCrossover,BitFlipMutation] 3941
h11 [MultiPointsCrossover,LoopMoveOperator] 3964
h12 [MultiPointsCrossover,LocalMoveOperator] 3965
h13 [MultiPointsCrossover,SegmentMutation] 4025
h14 [MultiPointsCrossover,OppositeMoveOperator] 4112
