h0 [SinglePointCrossover,BitFlipMutation] 1986
h1 [SinglePointCrossover,LoopMoveOperator] 1918
h2 [SinglePointCrossover,LocalMoveOperator] 1869
h3 [SinglePointCrossover,SegmentMutation] 1937
h4 [SinglePointCrossover,OppositeMoveOperator] 2062
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2034
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1953
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2138
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1986
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2004
h10 [MultiPointsCrossover,BitFlipMutation] 2032
h11 [MultiPointsCrossover,LoopMoveOperator] 1974
h12 [MultiPointsCrossover,LocalMoveOperator] 1963
h13 [MultiPointsCrossover,SegmentMutation] 1907
h14 [MultiPointsCrossover,OppositeMoveOperator] 1937
