h0 [SinglePointCrossover,BitFlipMutation] 2029
h1 [SinglePointCrossover,LoopMoveOperator] 2024
h2 [SinglePointCrossover,LocalMoveOperator] 2017
h3 [SinglePointCrossover,SegmentMutation] 1901
h4 [SinglePointCrossover,OppositeMoveOperator] 1977
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1990
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2060
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1971
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1932
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1967
h10 [MultiPointsCrossover,BitFlipMutation] 1973
h11 [MultiPointsCrossover,LoopMoveOperator] 2027
h12 [MultiPointsCrossover,LocalMoveOperator] 2014
h13 [MultiPointsCrossover,SegmentMutation] 1912
h14 [MultiPointsCrossover,OppositeMoveOperator] 1956
