h0 [SinglePointCrossover,BitFlipMutation] 2046
h1 [SinglePointCrossover,LoopMoveOperator] 2009
h2 [SinglePointCrossover,LocalMoveOperator] 2060
h3 [SinglePointCrossover,SegmentMutation] 1983
h4 [SinglePointCrossover,OppositeMoveOperator] 1915
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1977
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2024
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1921
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1979
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1992
h10 [MultiPointsCrossover,BitFlipMutation] 1927
h11 [MultiPointsCrossover,LoopMoveOperator] 1978
h12 [MultiPointsCrossover,LocalMoveOperator] 2014
h13 [MultiPointsCrossover,SegmentMutation] 2077
h14 [MultiPointsCrossover,OppositeMoveOperator] 1948
