h0 [SinglePointCrossover,BitFlipMutation] 4150
h1 [SinglePointCrossover,LoopMoveOperator] 3923
h2 [SinglePointCrossover,LocalMoveOperator] 4039
h3 [SinglePointCrossover,SegmentMutation] 3861
h4 [SinglePointCrossover,OppositeMoveOperator] 4058
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4052
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4026
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3956
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4004
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3888
h10 [MultiPointsCrossover,BitFlipMutation] 3969
h11 [MultiPointsCrossover,LoopMoveOperator] 3997
h12 [MultiPointsCrossover,LocalMoveOperator] 4078
h13 [MultiPointsCrossover,SegmentMutation] 3971
h14 [MultiPointsCrossover,OppositeMoveOperator] 4028
