h0 [SinglePointCrossover,BitFlipMutation] 2024
h1 [SinglePointCrossover,LoopMoveOperator] 1964
h2 [SinglePointCrossover,LocalMoveOperator] 2002
h3 [SinglePointCrossover,SegmentMutation] 2019
h4 [SinglePointCrossover,OppositeMoveOperator] 1971
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2071
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2032
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1995
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1991
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1924
h10 [MultiPointsCrossover,BitFlipMutation] 1931
h11 [MultiPointsCrossover,LoopMoveOperator] 2000
h12 [MultiPointsCrossover,LocalMoveOperator] 1986
h13 [MultiPointsCrossover,SegmentMutation] 2014
h14 [MultiPointsCrossover,OppositeMoveOperator] 1926
