h0 [SinglePointCrossover,BitFlipMutation] 4075
h1 [SinglePointCrossover,LoopMoveOperator] 3940
h2 [SinglePointCrossover,LocalMoveOperator] 4068
h3 [SinglePointCrossover,SegmentMutation] 4038
h4 [SinglePointCrossover,OppositeMoveOperator] 3894
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4060
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4072
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4007
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4054
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4033
h10 [MultiPointsCrossover,BitFlipMutation] 3965
h11 [MultiPointsCrossover,LoopMoveOperator] 3876
h12 [MultiPointsCrossover,LocalMoveOperator] 4053
h13 [MultiPointsCrossover,SegmentMutation] 3976
h14 [MultiPointsCrossover,OppositeMoveOperator] 3889
