h0 [SinglePointCrossover,BitFlipMutation] 3913
h1 [SinglePointCrossover,LoopMoveOperator] 4003
h2 [SinglePointCrossover,LocalMoveOperator] 4048
h3 [SinglePointCrossover,SegmentMutation] 3992
h4 [SinglePointCrossover,OppositeMoveOperator] 4020
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3908
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3928
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4009
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4067
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3980
h10 [MultiPointsCrossover,BitFlipMutation] 3977
h11 [MultiPointsCrossover,LoopMoveOperator] 4047
h12 [MultiPointsCrossover,LocalMoveOperator] 4051
h13 [MultiPointsCrossover,SegmentMutation] 3992
h14 [MultiPointsCrossover,OppositeMoveOperator] 4065
