h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 3986
h2 [SinglePointCrossover,LocalMoveOperator] 3885
h3 [SinglePointCrossover,SegmentMutation] 3971
h4 [SinglePointCrossover,OppositeMoveOperator] 4085
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4016
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4024
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3992
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3921
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4146
h10 [MultiPointsCrossover,BitFlipMutation] 3903
h11 [MultiPointsCrossover,LoopMoveOperator] 3981
h12 [MultiPointsCrossover,LocalMoveOperator] 4061
h13 [MultiPointsCrossover,SegmentMutation] 3995
h14 [MultiPointsCrossover,OppositeMoveOperator] 4078
