h0 [SinglePointCrossover,BitFlipMutation] 1952
h1 [SinglePointCrossover,LoopMoveOperator] 1979
h2 [SinglePointCrossover,LocalMoveOperator] 2020
h3 [SinglePointCrossover,SegmentMutation] 1932
h4 [SinglePointCrossover,OppositeMoveOperator] 1980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1933
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2021
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2024
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1945
h10 [MultiPointsCrossover,BitFlipMutation] 1994
h11 [MultiPointsCrossover,LoopMoveOperator] 1922
h12 [MultiPointsCrossover,LocalMoveOperator] 2073
h13 [MultiPointsCrossover,SegmentMutation] 1962
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
