h0 [SinglePointCrossover,BitFlipMutation] 3931
h1 [SinglePointCrossover,LoopMoveOperator] 4087
h2 [SinglePointCrossover,LocalMoveOperator] 3825
h3 [SinglePointCrossover,SegmentMutation] 4021
h4 [SinglePointCrossover,OppositeMoveOperator] 3955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3987
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3978
h10 [MultiPointsCrossover,BitFlipMutation] 4105
h11 [MultiPointsCrossover,LoopMoveOperator] 3899
h12 [MultiPointsCrossover,LocalMoveOperator] 4031
h13 [MultiPointsCrossover,SegmentMutation] 3837
h14 [MultiPointsCrossover,OppositeMoveOperator] 3928
