h0 [SinglePointCrossover,BitFlipMutation] 4108
h1 [SinglePointCrossover,LoopMoveOperator] 4022
h2 [SinglePointCrossover,LocalMoveOperator] 4026
h3 [SinglePointCrossover,SegmentMutation] 4113
h4 [SinglePointCrossover,OppositeMoveOperator] 4075
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4051
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4019
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3993
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4002
h10 [MultiPointsCrossover,BitFlipMutation] 3956
h11 [MultiPointsCrossover,LoopMoveOperator] 3986
h12 [MultiPointsCrossover,LocalMoveOperator] 3982
h13 [MultiPointsCrossover,SegmentMutation] 3970
h14 [MultiPointsCrossover,OppositeMoveOperator] 3998
