h0 [SinglePointCrossover,BitFlipMutation] 2059
h1 [SinglePointCrossover,LoopMoveOperator] 1978
h2 [SinglePointCrossover,LocalMoveOperator] 1973
h3 [SinglePointCrossover,SegmentMutation] 1977
h4 [SinglePointCrossover,OppositeMoveOperator] 1986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2018
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1960
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1988
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1930
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1919
h10 [MultiPointsCrossover,BitFlipMutation] 1971
h11 [MultiPointsCrossover,LoopMoveOperator] 1978
h12 [MultiPointsCrossover,LocalMoveOperator] 2084
h13 [MultiPointsCrossover,SegmentMutation] 1951
h14 [MultiPointsCrossover,OppositeMoveOperator] 1978
