h0 [SinglePointCrossover,BitFlipMutation] 3975
h1 [SinglePointCrossover,LoopMoveOperator] 4051
h2 [SinglePointCrossover,LocalMoveOperator] 4018
h3 [SinglePointCrossover,SegmentMutation] 3955
h4 [SinglePointCrossover,OppositeMoveOperator] 3957
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4105
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3941
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3984
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3908
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4133
h10 [MultiPointsCrossover,BitFlipMutation] 4019
h11 [MultiPointsCrossover,LoopMoveOperator] 3895
h12 [MultiPointsCrossover,LocalMoveOperator] 3925
h13 [MultiPointsCrossover,SegmentMutation] 4003
h14 [MultiPointsCrossover,OppositeMoveOperator] 4131
