h0 [SinglePointCrossover,BitFlipMutation] 4016
h1 [SinglePointCrossover,LoopMoveOperator] 4022
h2 [SinglePointCrossover,LocalMoveOperator] 4106
h3 [SinglePointCrossover,SegmentMutation] 3992
h4 [SinglePointCrossover,OppositeMoveOperator] 4002
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4032
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4058
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4043
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3922
h10 [MultiPointsCrossover,BitFlipMutation] 3973
h11 [MultiPointsCrossover,LoopMoveOperator] 3878
h12 [MultiPointsCrossover,LocalMoveOperator] 3933
h13 [MultiPointsCrossover,SegmentMutation] 4043
h14 [MultiPointsCrossover,OppositeMoveOperator] 3975
