h0 [SinglePointCrossover,BitFlipMutation] 1700
h1 [SinglePointCrossover,LoopMoveOperator] 1738
h2 [SinglePointCrossover,LocalMoveOperator] 1621
h3 [SinglePointCrossover,SegmentMutation] 1685
h4 [SinglePointCrossover,OppositeMoveOperator] 1646
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1692
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1647
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1646
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1615
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1685
h10 [MultiPointsCrossover,BitFlipMutation] 1648
h11 [MultiPointsCrossover,LoopMoveOperator] 1675
h12 [MultiPointsCrossover,LocalMoveOperator] 1669
h13 [MultiPointsCrossover,SegmentMutation] 1656
h14 [MultiPointsCrossover,OppositeMoveOperator] 1677
