h0 [SinglePointCrossover,BitFlipMutation] 4076
h1 [SinglePointCrossover,LoopMoveOperator] 4061
h2 [SinglePointCrossover,LocalMoveOperator] 4012
h3 [SinglePointCrossover,SegmentMutation] 4051
h4 [SinglePointCrossover,OppositeMoveOperator] 3965
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4004
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3992
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4071
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3977
h10 [MultiPointsCrossover,BitFlipMutation] 3896
h11 [MultiPointsCrossover,LoopMoveOperator] 4015
h12 [MultiPointsCrossover,LocalMoveOperator] 4109
h13 [MultiPointsCrossover,SegmentMutation] 3987
h14 [MultiPointsCrossover,OppositeMoveOperator] 4036
