h0 [SinglePointCrossover,BitFlipMutation] 3871
h1 [SinglePointCrossover,LoopMoveOperator] 3981
h2 [SinglePointCrossover,LocalMoveOperator] 4004
h3 [SinglePointCrossover,SegmentMutation] 4006
h4 [SinglePointCrossover,OppositeMoveOperator] 4015
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3910
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3975
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4032
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4037
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4042
h10 [MultiPointsCrossover,BitFlipMutation] 4148
h11 [MultiPointsCrossover,LoopMoveOperator] 4058
h12 [MultiPointsCrossover,LocalMoveOperator] 3986
h13 [MultiPointsCrossover,SegmentMutation] 3973
h14 [MultiPointsCrossover,OppositeMoveOperator] 3962
