h0 [SinglePointCrossover,BitFlipMutation] 1968
h1 [SinglePointCrossover,LoopMoveOperator] 1997
h2 [SinglePointCrossover,LocalMoveOperator] 1904
h3 [SinglePointCrossover,SegmentMutation] 2064
h4 [SinglePointCrossover,OppositeMoveOperator] 1937
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1993
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2092
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1871
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1907
h10 [MultiPointsCrossover,BitFlipMutation] 1986
h11 [MultiPointsCrossover,LoopMoveOperator] 1993
h12 [MultiPointsCrossover,LocalMoveOperator] 2047
h13 [MultiPointsCrossover,SegmentMutation] 1969
h14 [MultiPointsCrossover,OppositeMoveOperator] 1995
