h0 [SinglePointCrossover,BitFlipMutation] 3975
h1 [SinglePointCrossover,LoopMoveOperator] 4096
h2 [SinglePointCrossover,LocalMoveOperator] 3958
h3 [SinglePointCrossover,SegmentMutation] 3985
h4 [SinglePointCrossover,OppositeMoveOperator] 3877
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4026
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3887
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3960
h10 [MultiPointsCrossover,BitFlipMutation] 3924
h11 [MultiPointsCrossover,LoopMoveOperator] 3905
h12 [MultiPointsCrossover,LocalMoveOperator] 3980
h13 [MultiPointsCrossover,SegmentMutation] 3966
h14 [MultiPointsCrossover,OppositeMoveOperator] 3996
