h0 [SinglePointCrossover,BitFlipMutation] 3938
h1 [SinglePointCrossover,LoopMoveOperator] 4026
h2 [SinglePointCrossover,LocalMoveOperator] 3989
h3 [SinglePointCrossover,SegmentMutation] 3910
h4 [SinglePointCrossover,OppositeMoveOperator] 3960
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3987
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4074
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4066
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4055
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3952
h10 [MultiPointsCrossover,BitFlipMutation] 3986
h11 [MultiPointsCrossover,LoopMoveOperator] 4139
h12 [MultiPointsCrossover,LocalMoveOperator] 3959
h13 [MultiPointsCrossover,SegmentMutation] 3969
h14 [MultiPointsCrossover,OppositeMoveOperator] 3990
