h0 [SinglePointCrossover,BitFlipMutation] 3907
h1 [SinglePointCrossover,LoopMoveOperator] 3958
h2 [SinglePointCrossover,LocalMoveOperator] 4012
h3 [SinglePointCrossover,SegmentMutation] 3987
h4 [SinglePointCrossover,OppositeMoveOperator] 3933
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4009
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3962
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3955
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4098
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3923
h10 [MultiPointsCrossover,BitFlipMutation] 3998
h11 [MultiPointsCrossover,LoopMoveOperator] 4144
h12 [MultiPointsCrossover,LocalMoveOperator] 4048
h13 [MultiPointsCrossover,SegmentMutation] 4041
h14 [MultiPointsCrossover,OppositeMoveOperator] 4025
