h0 [SinglePointCrossover,BitFlipMutation] 3965
h1 [SinglePointCrossover,LoopMoveOperator] 4001
h2 [SinglePointCrossover,LocalMoveOperator] 3888
h3 [SinglePointCrossover,SegmentMutation] 4061
h4 [SinglePointCrossover,OppositeMoveOperator] 3986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4003
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4107
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4024
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3993
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4089
h10 [MultiPointsCrossover,BitFlipMutation] 4027
h11 [MultiPointsCrossover,LoopMoveOperator] 3877
h12 [MultiPointsCrossover,LocalMoveOperator] 3984
h13 [MultiPointsCrossover,SegmentMutation] 3946
h14 [MultiPointsCrossover,OppositeMoveOperator] 4049
