h0 [SinglePointCrossover,BitFlipMutation] 2034
h1 [SinglePointCrossover,LoopMoveOperator] 2000
h2 [SinglePointCrossover,LocalMoveOperator] 2034
h3 [SinglePointCrossover,SegmentMutation] 1925
h4 [SinglePointCrossover,OppositeMoveOperator] 1942
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2017
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1935
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1979
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2003
h10 [MultiPointsCrossover,BitFlipMutation] 1960
h11 [MultiPointsCrossover,LoopMoveOperator] 1990
h12 [MultiPointsCrossover,LocalMoveOperator] 2013
h13 [MultiPointsCrossover,SegmentMutation] 2033
h14 [MultiPointsCrossover,OppositeMoveOperator] 1943
