h0 [SinglePointCrossover,BitFlipMutation] 1976
h1 [SinglePointCrossover,LoopMoveOperator] 1988
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 1955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2029
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2037
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2011
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1912
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2018
h10 [MultiPointsCrossover,BitFlipMutation] 1950
h11 [MultiPointsCrossover,LoopMoveOperator] 1894
h12 [MultiPointsCrossover,LocalMoveOperator] 1944
h13 [MultiPointsCrossover,SegmentMutation] 1975
h14 [MultiPointsCrossover,OppositeMoveOperator] 1886
