h0 [SinglePointCrossover,BitFlipMutation] 3978
h1 [SinglePointCrossover,LoopMoveOperator] 4026
h2 [SinglePointCrossover,LocalMoveOperator] 4057
h3 [SinglePointCrossover,SegmentMutation] 3943
h4 [SinglePointCrossover,OppositeMoveOperator] 3920
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3932
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4042
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4040
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4100
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4005
h10 [MultiPointsCrossover,BitFlipMutation] 4111
h11 [MultiPointsCrossover,LoopMoveOperator] 3931
h12 [MultiPointsCrossover,LocalMoveOperator] 3993
h13 [MultiPointsCrossover,SegmentMutation] 3904
h14 [MultiPointsCrossover,OppositeMoveOperator] 4018
