h0 [SinglePointCrossover,BitFlipMutation] 4127
h1 [SinglePointCrossover,LoopMoveOperator] 4000
h2 [SinglePointCrossover,LocalMoveOperator] 4012
h3 [SinglePointCrossover,SegmentMutation] 3958
h4 [SinglePointCrossover,OppositeMoveOperator] 3967
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3954
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3933
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4036
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4067
h10 [MultiPointsCrossover,BitFlipMutation] 3867
h11 [MultiPointsCrossover,LoopMoveOperator] 4184
h12 [MultiPointsCrossover,LocalMoveOperator] 4081
h13 [MultiPointsCrossover,SegmentMutation] 3950
h14 [MultiPointsCrossover,OppositeMoveOperator] 4016
