h0 [SinglePointCrossover,BitFlipMutation] 1982
h1 [SinglePointCrossover,LoopMoveOperator] 1934
h2 [SinglePointCrossover,LocalMoveOperator] 1978
h3 [SinglePointCrossover,SegmentMutation] 1978
h4 [SinglePointCrossover,OppositeMoveOperator] 2096
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1949
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1976
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1925
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1915
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1972
h10 [MultiPointsCrossover,BitFlipMutation] 1972
h11 [MultiPointsCrossover,LoopMoveOperator] 1935
h12 [MultiPointsCrossover,LocalMoveOperator] 2035
h13 [MultiPointsCrossover,SegmentMutation] 2079
h14 [MultiPointsCrossover,OppositeMoveOperator] 1974
